id_codedep_codecommune,Code_postal,Id_bien,Surface_carrez,Type_local,Total_piece
88160,88000,22758,42.03,Appartement,2
88160,88000,22759,49,Appartement,2
88209,88190,22760,86.58,Appartement,5
88383,88200,22761,87,Appartement,4
88442,88120,22762,70.88,Appartement,4
91103,91220,22763,49.78,Appartement,2
91174,91100,22764,42.13,Appartement,2
91215,91860,22765,60.76,Appartement,3
91223,91150,22766,34.31,Appartement,2
91471,91400,22767,29.26,Appartement,1
91570,91240,22768,36.6,Appartement,1
91617,91250,22769,58.46,Appartement,3
91645,91370,22770,99.44,Appartement,5
91666,91140,22771,36.13,Appartement,1
92019,92290,22772,77.23,Appartement,3
92026,92400,22773,32.16,Appartement,2
92035,92250,22774,50.14,Appartement,3
92040,92130,22775,26.96,Appartement,2
92044,92300,22776,72.12,Appartement,4
92044,92300,22777,20.05,Appartement,2
92044,92300,22778,29.08,Appartement,2
92044,92300,22779,74.92,Appartement,3
92049,92120,22780,32.81,Appartement,1
92049,92120,22781,46.1,Appartement,3
92050,92000,22782,124.41,Maison,6
92051,92200,22783,111.08,Appartement,3
92051,92200,22784,62.39,Appartement,2
92051,92200,22785,137.5,Appartement,3
92051,92200,22786,25.74,Appartement,1
92062,92800,22787,70.01,Appartement,3
92062,92800,22788,57.62,Appartement,3
92063,92500,22789,19.93,Appartement,1
92073,92150,22790,128.15,Maison,5
92075,92170,22791,51.28,Appartement,1
93001,93300,22792,22.54,Appartement,1
93001,93300,22793,26.42,Appartement,1
93014,93390,22794,102.53,Appartement,5
93027,93120,22795,27.10,Appartement,1
93031,93800,22796,69.62,Appartement,4
93032,93220,22797,42.84,Appartement,2
93032,93220,22798,67.55,Appartement,3
93032,93220,22799,68.4,Appartement,4
93039,93450,22800,29.63,Appartement,3
93046,93190,22801,43.31,Appartement,2
93048,93100,22802,15.70,Appartement,1
93048,93100,22803,46.76,Appartement,2
93055,93500,22804,29.26,Appartement,1
93066,93200,22805,62.32,Appartement,3
93066,93210,22806,23.08,Appartement,2
93070,93400,22807,98.4,Appartement,3
93070,93400,22808,30.2,Appartement,2
94018,94220,22809,47.73,Appartement,2
94018,94220,22810,50.2,Appartement,2
94019,94430,22811,104.17,Appartement,5
94021,94550,22812,69.88,Appartement,3
94022,94600,22813,48.16,Appartement,2
94041,94200,22814,65.11,Appartement,3
94041,94200,22815,129.12,Appartement,3
94052,94130,22816,42.7,Appartement,2
94068,94100,22817,38.94,Appartement,2
94076,94800,22818,58.15,Appartement,3
94080,94300,22819,43.01,Appartement,1
94080,94300,22820,51.89,Appartement,1
94080,94300,22821,46.72,Appartement,2
94081,94400,22822,95.97,Appartement,5
95018,95100,22823,37.19,Appartement,3
95091,95570,22824,102.55,Maison,5
95127,95800,22825,42.65,Appartement,2
95176,95240,22826,37.69,Appartement,1
95197,95170,22827,60.86,Appartement,3
95197,95170,22828,48.55,Appartement,2
95218,95610,22829,57.3,Appartement,3
95252,95130,22830,48.37,Appartement,2
95369,95580,22831,90.67,Maison,5
95480,95620,22832,57,Appartement,2
95500,95300,22833,40.13,Appartement,2
95563,95320,22834,33.13,Appartement,2
95563,95320,22835,84,Appartement,4
95572,95310,22836,48.77,Appartement,2
972209,97200,22837,77.5,Appartement,4
01004,1500,22838,92.47,Appartement,5
01033,1200,22839,58.3,Appartement,2
01248,1390,22840,85.95,Appartement,4
03310,3200,22841,42.98,Appartement,2
04094,4800,22842,27.50,Appartement,1
04112,4100,22843,59.5,Appartement,3
04226,4400,22844,25.90,Appartement,1
06004,6600,22845,33.05,Appartement,1
06004,6600,22846,62.15,Appartement,3
06011,6310,22847,29.63,Appartement,1
06016,6470,22848,40.1,Appartement,3
06027,6800,22849,87.17,Appartement,4
06030,6110,22850,50.02,Appartement,2
06042,6420,22851,69.4,Appartement,4
06083,6500,22852,27.62,Appartement,2
06083,6500,22853,129.61,Appartement,4
06088,6100,22854,53.19,Appartement,3
06088,6300,22855,64.2,Appartement,3
06088,6300,22856,58.27,Appartement,3
06088,6000,22857,35.02,Appartement,2
06088,6000,22858,114.02,Appartement,5
06088,6000,22859,29.31,Appartement,2
06088,6000,22860,34.49,Appartement,2
06088,6200,22861,104.68,Maison,4
06088,6200,22862,42.12,Appartement,2
06088,6200,22863,86,Appartement,4
06104,6190,22864,28.26,Appartement,1
06104,6190,22865,56.95,Appartement,3
06104,6190,22866,88.88,Appartement,4
06123,6700,22867,28.19,Appartement,1
06150,6320,22868,54.33,Appartement,2
06155,6220,22869,32.01,Appartement,2
06161,6270,22870,39.95,Appartement,2
08043,8200,22871,111.89,Appartement,3
08190,8600,22872,74.8,Maison,3
08362,8300,22873,84.25,Appartement,3
08409,8200,22874,8,Appartement,3
09122,9000,22875,62.62,Appartement,3
10081,10600,22876,65.14,Appartement,3
10325,10430,22877,41,Maison,2
11069,11000,22878,24.32,Appartement,1
11170,11430,22879,58.08,Maison,3
11202,11370,22880,75.1,Appartement,2
11202,11370,22881,25.02,Appartement,2
11202,11370,22882,22.21,Appartement,2
11202,11370,22883,26.72,Maison,2
11203,11200,22884,58.43,Appartement,3
11262,11100,22885,107.06,Appartement,4
11262,11100,22886,48.33,Appartement,2
11262,11100,22887,78.82,Appartement,4
11262,11100,22888,86.04,Appartement,4
13211,13011,22889,33.49,Appartement,1
13213,13013,22890,67,Appartement,4
14220,14800,22891,60.59,Appartement,3
14754,14640,22892,23.50,Appartement,2
14754,14640,22893,28.43,Appartement,2
17300,17000,22894,47.37,Appartement,2
18033,18000,22895,31.82,Appartement,1
18033,18000,22896,55,Appartement,3
18033,18000,22897,36.45,Appartement,1
19031,19100,22898,49.79,Appartement,2
22050,22100,22899,85.73,Appartement,3
22106,22360,22900,79.6,Appartement,4
22160,22400,22901,76.29,Maison,2
22278,22000,22902,88.73,Appartement,3
22325,22410,22903,49.76,Appartement,3
24037,24100,22904,42.75,Appartement,2
25413,25240,22905,17.95,Appartement,1
25462,25300,22906,58.5,Appartement,3
26058,26500,22907,42.07,Appartement,1
26191,26740,22908,87.33,Appartement,4
26218,26540,22909,68,Appartement,3
27660,27270,22910,10.84,Appartement,1
28015,28700,22911,31.9,Appartement,2
28085,28000,22912,83.98,Appartement,4
28110,28630,22913,68.08,Appartement,3
28218,28110,22914,74.65,Appartement,3
29019,29200,22915,27.96,Appartement,1
29022,29570,22916,74.78,Appartement,4
29239,29680,22917,76.52,Appartement,3
2A004,20090,22918,66.72,Appartement,4
2A004,20000,22919,30.13,Appartement,1
2A041,20169,22920,47.22,Appartement,2
2A247,20137,22921,93.21,Maison,4
30028,30200,22922,85.01,Appartement,4
30133,30240,22923,39.7,Appartement,3
30133,30240,22924,19.48,Appartement,1
30133,30240,22925,35.85,Appartement,2
30133,30240,22926,30.13,Appartement,2
30189,30000,22927,28.25,Appartement,2
30189,30000,22928,133.7,Appartement,5
30189,30000,22929,70.95,Appartement,4
30217,30650,22930,64.03,Appartement,3
31022,31140,22931,98.57,Appartement,4
31044,31130,22932,52.08,Appartement,3
31506,31650,22933,49.66,Appartement,2
31555,31500,22934,72.84,Appartement,4
31555,31000,22935,86.13,Appartement,3
31555,31300,22936,26.59,Appartement,1
31555,31200,22937,47.45,Appartement,2
31555,31500,22938,88.22,Appartement,6
31555,31500,22939,71.12,Appartement,3
31555,31400,22940,25.24,Appartement,1
32147,32200,22941,65.6,Appartement,3
32160,32600,22942,40.42,Appartement,2
33009,33120,22943,24.22,Appartement,1
33009,33120,22944,21,Appartement,1
33009,33120,22945,20.01,Appartement,1
33063,33800,22946,25.98,Appartement,1
33063,33000,22947,40.87,Appartement,2
33063,33000,22948,45.71,Appartement,2
33063,33000,22949,51.54,Appartement,2
33063,33000,22950,81.08,Appartement,4
33063,33000,22951,34.32,Appartement,2
33063,33200,22952,24.95,Appartement,2
33063,33300,22953,80.29,Appartement,4
33063,33300,22954,61.25,Appartement,3
33097,33121,22955,29.45,Appartement,2
33119,33150,22956,55.03,Appartement,3
33199,33470,22957,46.1,Maison,3
33213,33650,22958,51.36,Appartement,2
33238,33850,22959,91.65,Maison,4
33249,33310,22960,80.2,Appartement,4
33281,33700,22961,66.61,Appartement,3
33281,33700,22962,100.24,Appartement,4
33522,33400,22963,54.79,Appartement,2
33535,33370,22964,64.16,Appartement,3
33544,33123,22965,35.11,Appartement,3
33544,33123,22966,64.32,Appartement,3
34032,34500,22967,17.72,Appartement,1
34032,34500,22968,65.35,Appartement,3
34108,34110,22969,121.33,Appartement,4
34143,34140,22970,29.25,Maison,2
34151,34590,22971,40.74,Appartement,1
34301,34200,22972,79.67,Appartement,5
34301,34200,22973,83.02,Appartement,4
34301,34200,22974,80.89,Appartement,3
35047,35170,22975,22.90,Appartement,2
35049,35260,22976,77.16,Appartement,4
35066,35131,22977,93.6,Appartement,4
35177,35520,22978,62.75,Appartement,3
35238,35200,22979,64.41,Appartement,3
35265,35190,22980,62.64,Appartement,3
35288,35400,22981,36.7,Appartement,1
37156,37270,22982,31.50,Appartement,1
37261,37200,22983,62.62,Appartement,3
38150,38420,22984,115.26,Maison,4
38169,38600,22985,2,Appartement,2
38185,38000,22986,42.21,Appartement,1
38185,38000,22987,31.86,Appartement,1
38185,38000,22988,67.18,Appartement,3
38185,38100,22989,57.63,Appartement,3
38185,38100,22990,45.05,Appartement,3
38191,38750,22991,55.78,Appartement,3
38229,38240,22992,84.95,Appartement,5
38253,38860,22993,49.64,Appartement,2
38408,38540,22994,97.44,Maison,4
38474,38360,22995,108.45,Maison,5
38538,38420,22996,28.26,Appartement,1
38548,38250,22997,19.10,Appartement,2
38563,38500,22998,63.29,Appartement,3
38563,38500,22999,101.83,Appartement,5
39198,39100,23000,52.88,Appartement,2
40065,40130,23001,39.94,Appartement,2
40157,40170,23002,40.98,Appartement,3
40192,40000,23003,60.99,Appartement,3
40279,40990,23004,68.41,Maison,3
40296,40510,23005,43.71,Appartement,2
42218,42000,23006,29.57,Appartement,1
42218,42000,23007,118.72,Appartement,3
42218,42100,23008,56.45,Appartement,3
42218,42100,23009,50.98,Appartement,3
42218,42100,23010,25.43,Appartement,1
42218,42100,23011,61.86,Appartement,3
42218,42100,23012,30.47,Appartement,1
42218,42000,23013,29.15,Appartement,1
44010,44740,23014,60.96,Appartement,3
44010,44740,23015,34.41,Appartement,1
44020,44340,23016,94.17,Appartement,5
44055,44500,23017,118.75,Maison,5
44055,44500,23018,53.91,Appartement,2
44055,44500,23019,14.34,Appartement,1
44055,44500,23020,40.39,Appartement,3
44055,44500,23021,51.81,Appartement,3
44109,44000,23022,59.87,Appartement,3
44109,44000,23023,558.87,Appartement,9
44109,44100,23024,47.66,Appartement,3
44109,44300,23025,63.29,Appartement,3
44109,44300,23026,19.81,Appartement,1
44132,44380,23027,46.02,Appartement,2
44132,44380,23028,35.51,Appartement,2
44162,44800,23029,64.95,Appartement,3
44162,44800,23030,52.84,Appartement,3
44162,44800,23031,76.01,Appartement,4
44184,44600,23032,56.1,Appartement,3
44184,44600,23033,134.13,Appartement,2
44184,44600,23034,36.67,Appartement,2
44184,44600,23035,24.07,Appartement,1
44190,44230,23036,66.29,Appartement,3
44190,44230,23037,46.07,Appartement,2
45147,45400,23038,75.15,Appartement,4
45147,45400,23039,61.44,Appartement,3
45234,45000,23040,17.71,Appartement,2
45252,45300,23041,30.78,Appartement,1
45284,45800,23042,86.52,Appartement,4
45285,45140,23043,64.49,Appartement,4
45285,45140,23044,48.61,Appartement,2
47323,47300,23045,71.64,Maison,3
49007,49100,23046,186.98,Appartement,5
49007,49100,23047,40.22,Appartement,2
49007,49100,23048,23.15,Appartement,1
49007,49100,23049,99.3,Appartement,5
49007,49000,23050,35.09,Appartement,2
49328,49400,23051,31.31,Appartement,1
50129,50100,23052,40.31,Appartement,3
51028,51160,23053,20.16,Appartement,1
51230,51200,23054,49.71,Appartement,2
51454,51100,23055,47.14,Appartement,3
51454,51100,23056,17.95,Appartement,1
51454,51100,23057,48.1,Appartement,2
51454,51100,23058,58.4,Appartement,2
54076,54360,23059,51.99,Appartement,2
54162,54119,23060,63.13,Appartement,3
54323,54400,23061,69.43,Appartement,3
54395,54000,23062,60.81,Appartement,3
54395,54000,23063,124.57,Appartement,3
54395,54000,23064,105,Appartement,4
54482,54130,23065,76,Appartement,4
54547,54500,23066,56.57,Appartement,3
54547,54500,23067,45.03,Appartement,2
56034,56340,23068,22.81,Appartement,1
56078,56520,23069,31.57,Maison,3
56083,56700,23070,24.12,Appartement,1
56107,56260,23071,51.75,Appartement,4
56121,56100,23072,61.3,Appartement,3
56121,56100,23073,55.38,Appartement,3
56152,56360,23074,33.15,Appartement,1
59009,59650,23075,86.33,Maison,5
59017,59280,23076,91.1,Appartement,4
59163,59170,23077,84.92,Appartement,4
59284,59178,23078,80.55,Maison,4
59286,59320,23079,28.43,Appartement,2
59350,59800,23080,52.59,Appartement,2
59350,59800,23081,18.28,Appartement,1
59350,59000,23082,27.90,Appartement,1
59350,59000,23083,76.9,Appartement,4
59350,59000,23084,33.1,Appartement,2
59350,59800,23085,30.47,Appartement,1
59378,59700,23086,75.37,Appartement,3
59378,59700,23087,82.9,Appartement,3
59392,59600,23088,69.41,Appartement,4
59410,59370,23089,57.55,Appartement,2
59462,59133,23090,48.76,Appartement,2
59507,59790,23091,69.4,Appartement,3
59512,59100,23092,33.55,Appartement,1
59512,59100,23093,226.8,Appartement,6
59599,59200,23094,52.3,Appartement,2
59606,59300,23095,30.07,Appartement,2
59606,59300,23096,54.93,Appartement,3
60057,60000,23097,95.5,Appartement,5
60159,60200,23098,30.97,Appartement,2
60325,60880,23099,46.22,Appartement,2
60346,60260,23100,50.68,Appartement,2
60414,60160,23101,66.15,Appartement,3
60509,60700,23102,51.09,Appartement,2
62041,62000,23103,18.01,Appartement,1
62041,62000,23104,19.54,Appartement,1
62571,62155,23105,28.65,Appartement,2
62895,62410,23106,43.15,Appartement,2
63300,63200,23107,59.48,Appartement,2
64129,64140,23108,42.63,Appartement,2
64348,64140,23109,54.77,Appartement,3
64410,64150,23110,42.81,Appartement,2
64445,64000,23111,43.29,Appartement,2
64445,64000,23112,31.79,Appartement,2
64445,64000,23113,85.24,Appartement,4
65002,65100,23114,78.05,Appartement,2
65138,65110,23115,30.22,Appartement,1
65199,65240,23116,31.82,Appartement,1
65465,65170,23117,29.16,Appartement,2
66008,66700,23118,27.40,Appartement,2
66037,66140,23119,27.85,Appartement,1
66136,66000,23120,63.29,Appartement,2
69027,69530,23121,28.07,Appartement,2
69029,69500,23122,104.3,Appartement,4
69034,69300,23123,76.04,Appartement,4
69034,69300,23124,54.33,Appartement,2
69068,69270,23125,34.5,Appartement,1
69069,69290,23126,76.2,Appartement,4
69136,69700,23127,142.43,Appartement,4
69149,69600,23128,57.27,Appartement,3
69149,69600,23129,33.73,Appartement,2
69149,69600,23130,87.95,Appartement,5
69199,69190,23131,67.93,Appartement,3
69204,69230,23132,67.49,Appartement,3
69244,69160,23133,97.49,Appartement,4
69266,69100,23134,68.13,Appartement,3
69266,69100,23135,32.99,Appartement,1
69275,69150,23136,63.55,Appartement,3
69282,69330,23137,70.21,Appartement,3
69282,69330,23138,123.04,Maison,5
69292,69580,23139,65.51,Appartement,3
69381,69001,23140,65.09,Appartement,2
69382,69002,23141,35.29,Appartement,2
69383,69003,23142,83.38,Appartement,3
69383,69003,23143,82.92,Appartement,4
69383,69003,23144,67.82,Appartement,3
69384,69004,23145,65.04,Appartement,4
69384,69004,23146,62.39,Appartement,2
69385,69005,23147,21.12,Appartement,1
69385,69005,23148,47.62,Appartement,2
69386,69006,23149,52.81,Appartement,3
69387,69007,23150,57.35,Appartement,2
69387,69007,23151,20.16,Appartement,1
69387,69007,23152,55.79,Appartement,2
69388,69008,23153,55.61,Appartement,3
69388,69008,23154,63.45,Appartement,3
69389,69009,23155,95.4,Appartement,5
71076,71100,23156,72.16,Appartement,3
72181,72000,23157,54,Appartement,3
72181,72000,23158,71.38,Appartement,3
72181,72000,23159,10.46,Appartement,1
72181,72100,23160,82.47,Appartement,5
72241,72450,23161,80.35,Maison,4
73008,73100,23162,23.86,Appartement,1
73013,73300,23163,42.06,Appartement,3
74006,74350,23164,44.43,Appartement,2
74007,74800,23165,70.32,Appartement,4
74010,74370,23166,47.42,Appartement,2
74010,74000,23167,36.25,Appartement,1
74010,74000,23168,100.49,Appartement,4
74010,74000,23169,22.78,Appartement,2
74010,74000,23170,10.01,Appartement,1
74056,74400,23171,74.96,Appartement,1
74123,74210,23172,39.1,Appartement,2
74160,74230,23173,39.25,Appartement,3
74225,74150,23174,69.76,Appartement,3
74241,74490,23175,105.93,Appartement,3
74276,74440,23176,20.41,Appartement,1
74276,74440,23177,24.40,Appartement,2
75102,75002,23178,108.95,Appartement,4
75102,75002,23179,30.70,Appartement,1
75102,75002,23180,136.42,Appartement,5
75102,75002,23181,74.53,Appartement,3
75102,75002,23182,52.09,Appartement,3
75102,75002,23183,29.76,Appartement,1
75102,75002,23184,17.17,Appartement,1
75103,75003,23185,62.36,Appartement,2
75103,75003,23186,98.73,Appartement,4
75103,75003,23187,15.27,Appartement,1
75103,75003,23188,169.06,Appartement,5
75103,75003,23189,25.49,Appartement,2
75104,75004,23190,37.82,Appartement,1
75104,75004,23191,19.76,Appartement,1
75104,75004,23192,96.34,Appartement,3
75104,75004,23193,64.95,Appartement,3
75105,75005,23194,69.36,Appartement,2
75105,75005,23195,50.92,Appartement,2
75105,75005,23196,35.6,Appartement,2
75106,75006,23197,25.05,Appartement,1
75106,75006,23198,209.68,Appartement,6
75106,75006,23199,19.70,Appartement,1
75106,75006,23200,25.61,Appartement,1
75107,75007,23201,106.81,Appartement,2
75107,75007,23202,133.34,Appartement,6
75107,75007,23203,10.69,Appartement,1
75108,75008,23204,170.9,Appartement,5
75108,75008,23205,35.39,Appartement,2
75109,75009,23206,72.36,Appartement,3
75109,75009,23207,47.06,Appartement,2
75109,75009,23208,19.22,Appartement,1
75109,75009,23209,32.07,Appartement,2
75110,75010,23210,88.2,Appartement,4
75110,75010,23211,146.66,Appartement,4
75110,75010,23212,38.1,Appartement,1
75110,75010,23213,13.85,Appartement,1
75110,75010,23214,151.34,Appartement,1
75110,75010,23215,63.56,Appartement,4
75110,75010,23216,184.37,Appartement,4
75110,75010,23217,67.64,Appartement,3
75110,75010,23218,28.92,Appartement,1
75111,75011,23219,32.04,Appartement,2
75111,75011,23220,21.47,Appartement,1
75111,75011,23221,125.42,Appartement,3
75111,75011,23222,33,Appartement,2
75111,75011,23223,23.23,Appartement,2
75111,75011,23224,53.1,Appartement,2
75111,75011,23225,34.59,Appartement,2
